Start Date,End Date,Minimum Value,Maximum Value,Absolute Maximum Value,Range,25th Percentile,50th Percentile (Median),75th Percentile,Normalized Displacement (50% Threshold),Normalized Displacement (80% Threshold),[AI] Max Probability,[AI] Percent Above 50%,[AI] Percent Above 80%,Accuracy (50% Threshold),Recall (50% Threshold),Precision (50% Threshold),Accuracy (80% Threshold),Recall (80% Threshold),Precision (80% Threshold)
2024-05-18,2024-10-29,-0.11443442,0.8992431,0.8992431,1.0136776,0.01687522977590561,0.026342151686549187,0.040121421217918396,0.12157236,0.1957373,96.94496989250185,8.601510421353565,3.735281698427971,0.7689342599835252,0.16995512657958692,0.4341863833896668,0.7768214006354568,0.07717629788768887,0.45402234947462056
2024-05-18,2024-08-02,-0.1303929,0.78040075,0.78040075,0.91079366,0.013866594061255455,0.025779100134968758,0.05717342346906662,0.13957767,0.2704856,96.94335460662842,8.859638800246431,3.4658701536033445,0.7898994898347674,0.1915102646253996,0.42569283297783406,0.7984504682859971,0.0762768610510147,0.43341189158960636
2024-08-10,2024-12-20,-0.20109752,0.9539456,0.9539456,1.1550431,0.01855815201997757,0.029757698997855186,0.04193587228655815,0.033676438,nan,66.53423309326172,1.8989016524738995,0.0,0.7577869188818986,0.0270173839520757,0.3357427623980029,0.7640250856801633,0.0,nan
2024-10-09,2024-12-12,-0.045542102,0.13894394,0.13894394,0.18448605,0.007619827287271619,0.013656557071954012,0.021046653389930725,0.2247723,nan,59.42938923835754,1.390120318046995,0.0,0.7537667489201998,0.01803529350933306,0.3127049180327869,0.7589740028984578,0.0,nan
2024-05-18,2024-12-24,-0.15206204,0.9252758,0.9252758,1.0773379,0.018845863174647093,0.028976423665881157,0.04652855359017849,0.1234019,0.19770838,96.96250557899477,8.942774274381676,4.004554799498834,0.7656458747222472,0.1705963611647797,0.4196493536651444,0.7755743685234281,0.08092191797201961,0.44452991305249695
2024-08-26,2024-09-15,-0.14911339,0.30271783,0.30271783,0.45183122,-0.012101567350327969,-0.007424355484545231,-0.0012553996639326215,-0.010390873,nan,58.93760919570923,0.944924903803804,0.0,0.7628291753587512,0.012531390599922237,0.3097629715276774,0.7664243694753339,0.0,nan
2024-08-02,2024-10-29,-0.24065,0.84230775,0.84230775,1.0829577,-0.008152804570272565,0.008584429509937763,0.026962839532643557,-0.007823371,nan,70.3769862651825,1.5607716819177644,0.0,0.7573179717880792,0.025105064107205036,0.3845585128855091,0.7609215278682147,0.0,nan
2024-08-02,2024-08-10,-0.063519105,0.06308834,0.063519105,0.12660745,-0.005836247466504574,0.00489541981369257,0.011308656074106693,-0.31057584,nan,52.712953090667725,0.1880080379411924,0.0,0.7127004745946,0.003271986573522872,0.5,0.7127004745946,0.0,nan
2024-08-10,2024-08-14,-0.061216567,0.094486274,0.094486274,0.15570284,-0.01986363995820284,0.00037581255310215056,0.013942139223217964,nan,nan,49.418991804122925,0.0,0.0,0.8608801072027938,0.0,nan,0.8608801072027938,0.0,nan
2024-08-14,2024-12-12,-0.20474935,0.9085689,0.9085689,1.1133182,-0.0016005760116968304,0.009136310312896967,0.026773498859256506,0.038412612,nan,69.89405751228333,4.025516413066821,0.0,0.7517412618746504,0.06721152307870536,0.4012085487535812,0.7596952559727868,0.0,nan
2024-07-21,2024-10-17,-0.19050008,0.8634358,0.8634358,1.0539359,0.004555979277938604,0.0407605916261673,0.07524247467517853,0.058022045,nan,68.90764832496643,2.005651168764449,0.0,0.7638575220481205,0.03292878114649606,0.3797814207650273,0.768679852727117,0.0,nan
2024-08-22,2024-10-09,-0.1473128,0.9260139,0.9260139,1.0733267,0.061766840517520905,0.08091117441654205,0.09653082862496376,0.0379705,nan,79.84286546707153,2.098472988931916,0.0,0.7628244211913981,0.03688788612409508,0.4103000359912312,0.7665890802230095,0.0,nan
2024-09-07,2024-12-12,-0.25829542,0.9242449,0.9242449,1.1825403,-0.012182275764644146,0.004514333792030811,0.037292223423719406,0.008290254,nan,56.07553720474243,0.781451120041244,0.0,0.766334574978405,0.014593805264277905,0.4344634743096819,0.7673588468064911,0.0,nan
2024-08-22,2024-12-24,-0.19119544,0.9423942,0.9423942,1.1335896,-0.011672571301460266,0.005499145016074181,0.02292557992041111,0.0041055577,0.00534172,96.7491090297699,3.82583559913213,1.2928098651506412,0.7600697591387218,0.0687912713862488,0.42046984081405575,0.7652309741561616,0.025666434710098333,0.4642572627330182
2024-09-03,2024-09-15,-0.16637556,0.2877143,0.2877143,0.45408988,-0.013822340872138739,0.004041869658976793,0.026244324631989002,0.058090027,nan,57.56168365478516,1.0754130675829214,0.0,0.7312760947830967,0.0168221711138631,0.41757892057026474,0.7330488289003573,0.0,nan
2024-08-22,2024-10-17,-0.2187293,0.8893874,0.8893874,1.1081167,-0.0189301036298275,-0.0024889069609344006,0.04226531460881233,0.04333169,nan,57.37981796264648,1.1817170635247591,0.0,0.7618020653099338,0.018098879544451364,0.3597408634013131,0.7651169976106121,0.0,nan
2024-08-10,2024-10-29,-0.2307231,0.8114419,0.8114419,1.042165,-0.004314993508160114,0.006870458833873272,0.022733313962817192,0.005287029,nan,67.16039776802063,1.9961850748127208,0.0,0.7594364919668656,0.02831066392546099,0.33164386474799745,0.7661578920557296,0.0,nan
